zinc_id,smiles
ZINC000409421828,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@@H]1O
ZINC000535384008,C=C1C(=O)O[C@@H]2[C@H]3C(COC(=O)C(=O)O)=CC(=O)C3=C(C)C[C@H](O)[C@@H]12
ZINC000936069703,C[C@@H](CC[C@@]1(O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC001642676190,C[C@@H]1C[C@]23CCCN4CCC[C@H](C(=O)CC2)[C@@]43C1
ZINC001642676204,C[C@@H]1C[C@]23CCCN4CCC[C@H](C(=O)CC2)[C@]43C1
ZINC001642676206,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@@H]2O)[C@H](C)C[C@H](C)C(=O)/C=C\[C@]1(C)O
ZINC001642676213,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@@H]2O)[C@H](C)C[C@@H](C)C(=O)/C=C\[C@]1(C)O
ZINC001642676216,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@@H]2O)[C@H](C)C[C@H](C)C(=O)/C=C\[C@@]1(C)O
ZINC001642676218,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@@H]2O)[C@H](C)C[C@@H](C)C(=O)/C=C\[C@@]1(C)O
ZINC001642676220,CO[C@@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@H]4CC[C@]3(O)C2)O[C@@H](C)[C@H]1O
ZINC001642676226,CO[C@@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O
ZINC001642676390,C/C=C(\C)C(=O)O[C@@H]1C[C@H]2[C@@H](CC=C3C[C@@H](O)CC[C@@]32C)[C@@]2(O)CC[C@@H](C(C)=O)[C@@]12C
ZINC001642676391,CC(C)=CC[C@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)(C)OO
ZINC001642676392,CC(C)=CC[C@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)(C)OO
ZINC001642676393,CC(C)=CC[C@@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)(C)OO
ZINC001642676394,CC(C)=CC[C@@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)(C)OO
ZINC001642676395,O=C1/C(=C/c2ccco2)[C@H](CO)[n+]2cc(O)c(Cc3ccco3)c(CO)c21
ZINC001642676396,O=C1/C(=C/c2ccco2)[C@@H](CO)[n+]2cc(O)c(Cc3ccco3)c(CO)c21
ZINC001642676397,CC(C)=C[C@@H]1OC(C)(C)[C@@H]2C[C@@H]3C(=O)C(C(=O)CC(C)C)=C(O)[C@]3(O)[C@]12O
ZINC001642676398,CC(C)=C[C@@H]1OC(C)(C)[C@@H]2C[C@@H]3C(=O)C(C(=O)CC(C)C)=C(O)[C@@]3(O)[C@@]12O
ZINC001642676399,CC(C)=C[C@@H]1OC(C)(C)[C@@H]2C[C@@H]3C(=O)C(C(=O)CC(C)C)=C(O)[C@@]3(O)[C@]12O
ZINC001642676400,CC(C)=C[C@@H]1OC(C)(C)[C@@H]2C[C@@H]3C(=O)C(C(=O)CC(C)C)=C(O)[C@]3(O)[C@@]12O
ZINC001642676401,CC(C)=CC[C@@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)(C)OO
ZINC001642676402,CC(C)=CC[C@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)(C)OO
ZINC001642676403,CC(C)=CC[C@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)(C)OO
ZINC001642676404,CC(C)=CC[C@@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)(C)OO
ZINC001642676405,C[C@@H](CC[C@@]1(O)O[C@@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC001642676406,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3CC[C@]4(C)[C@H]5CC[C@]6(C)[C@H]7[C@H](C[C@H]6[C@@H]5CC[C@@H]4C3)O[C@](O)(CC[C@@H](C)CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]7C)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
ZINC001642676407,C[C@@H](CC[C@@]1(O)O[C@@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC001642676408,C[C@@H](CC[C@@]1(O)O[C@@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC001642676409,C[C@@H](CC[C@@]1(O)O[C@@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC001642676410,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3CC[C@]4(C)[C@H]5CC[C@@]6(C)[C@@H](C[C@H]7O[C@](O)(CC[C@@H](C)CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](C)[C@@H]76)[C@@H]5CC[C@@H]4C3)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
ZINC001642676411,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3CC[C@]4(C)[C@H]5CC[C@]6(C)[C@@H]7[C@H](C)[C@@](O)(CC[C@@H](C)CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)O[C@@H]7C[C@H]6[C@@H]5CC[C@@H]4C3)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
ZINC001642676412,C/C=C(\C)C(=O)O[C@@H]1C[C@H]2[C@@H](CC=C3C[C@@H](O[C@H]4C[C@H](OC)[C@H](O[C@H]5C[C@H](OC)[C@H](O[C@@H]6O[C@H](C)[C@@H](O)[C@H](OC)[C@H]6O)[C@@H](C)O5)[C@@H](C)O4)CC[C@@]32C)[C@]2(O)CC[C@H](C(C)=O)[C@@]12C
ZINC001642676413,C/C=C(\C)C(=O)O[C@@H]1C[C@H]2[C@@H](CC=C3C[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@H](O[C@@H]6O[C@H](C)[C@@H](O)[C@H](OC)[C@H]6O)[C@@H](C)O5)[C@@H](C)O4)CC[C@@]32C)[C@]2(O)CC[C@H](C(C)=O)[C@@]12C
ZINC001642676414,C=C1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)[C@H](O)CC(=O)[C@@H](C)[C@@H]21
ZINC001642676415,CC[C@H](C)C(=O)C1=C(O)[C@@]2(CC=C(C)C)C[C@H]3C(C)(C)CC[C@@]3(C1=O)C2=O
ZINC001642676416,CC[C@@H](C)C(=O)C1=C(O)[C@@]2(CC=C(C)C)C[C@H]3C(C)(C)CC[C@@]3(C1=O)C2=O
ZINC001642676417,CC(C)CC1=C2C(=O)[C@H]3C[C@@H](C(C)(C)O)[C@@]4(O)C[C@@H](C(C)(C)O1)[C@]2(O)[C@@]34O
ZINC001642676418,CC(C)=CC[C@@]12C[C@H]3C(C)(C)CC[C@@]3(C(=O)C(C(=O)CC(C)C)=C1O)C2=O
ZINC001642676419,CC(C)C(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@H](O)C[C@@]32O)C1=O
ZINC001642676426,CC(C)C(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@@H](O)C[C@]32O)C1=O
ZINC001642676427,CC(C)C(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@@H](O)C[C@@]32O)C1=O
ZINC001642676428,CC(C)C(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@H](O)C[C@]32O)C1=O
ZINC001642676429,CCOC(C)(C)CCc1c(O)cc(OC)c(C(=O)/C=C/c2ccc(O)cc2)c1O
ZINC001642676432,CC(C)=CC[C@@]12C[C@H]3C(C)(C)[C@@H](C(C)C)C[C@@]3(C(=O)C(C(=O)C(C)C)=C1O)C2=O
ZINC001642676439,CC(C)=CC[C@@]12C[C@H]3C(C)(C)[C@H](C(C)C)C[C@@]3(C(=O)C(C(=O)C(C)C)=C1O)C2=O
ZINC001642676440,O=C(CCc1ccc(O)c(O)c1)NCCCCN(CCCNC(=O)CCc1ccc(O)c(O)c1)C(=O)CCc1ccc(O)c(O)c1
ZINC001642676450,CC[C@@H](C)C(=O)C1=C(O)[C@@]23C[C@H](C(C)(C)OO)C(C)(C)[C@@H]2C[C@@](CC=C(C)C)(C1=O)C3=O
ZINC001642676456,CC[C@H](C)C(=O)C1=C(O)[C@@]23C[C@H](C(C)(C)OO)C(C)(C)[C@@H]2C[C@@](CC=C(C)C)(C1=O)C3=O
ZINC001642676458,CC[C@@H](C)C(=O)C1=C(O)[C@@]23C[C@@H](C(C)(C)OO)C(C)(C)[C@@H]2C[C@@](CC=C(C)C)(C1=O)C3=O
ZINC001642676459,CC[C@H](C)C(=O)C1=C(O)[C@@]23C[C@@H](C(C)(C)OO)C(C)(C)[C@@H]2C[C@@](CC=C(C)C)(C1=O)C3=O
ZINC001642676460,CC(C)=CC[C@@]12C[C@H]3C(C)(C)[C@H](C(C)(C)OO)C[C@]3(C1=O)C(O)=C(C(=O)CC(C)C)C2=O
ZINC001642676461,CC(C)=CC[C@@]12C[C@H]3C(C)(C)[C@@H](C(C)(C)OO)C[C@]3(C1=O)C(O)=C(C(=O)CC(C)C)C2=O
ZINC001642676464,C=C1C(=O)O[C@H]2C=C(C)[C@@H](OC(C)=O)CCC(C)=C[C@@H](OC(C)=O)[C@H]12
ZINC001642676472,COc1cc(O)c(CCC(C)(C)OC)c2c1C(=O)C[C@H](c1ccc(O)cc1)O2
ZINC001642676484,COc1cc(O)c(CCC(C)(C)OC)c2c1C(=O)C[C@@H](c1ccc(O)cc1)O2
ZINC001642676487,CC(=O)OCC1=C2[C@H](CCC1)[C@@]1(C[C@@H](c3ccoc3)OC1=O)[C@H](C)C[C@H]2O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC001642676491,COc1c(CC=C(C)C)c(O)c2c(c1C(=O)/C=C/c1ccc(O)cc1)OC(C)(C)CC2
ZINC001642676496,CC[C@H](C)C(=O)C1=C(O)[C@@]2(O)[C@H](C[C@H]3C(C)(C)[C@@H](C(C)(C)O)C[C@]32O)C1=O
ZINC001642676498,CC[C@@H](C)C(=O)C1=C(O)[C@@]2(O)[C@H](C[C@H]3C(C)(C)[C@@H](C(C)(C)O)C[C@]32O)C1=O
ZINC001642676499,C=C(C)CCc1c(O)cc(OC)c(C(=O)/C=C/c2ccc(O)cc2)c1O
ZINC001642676507,CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C2=C1O[C@@H](c1ccc(O)cc1)CC2=O
ZINC001642676519,CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C2=C1O[C@H](c1ccc(O)cc1)CC2=O
ZINC001642676520,CC(C)CC(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@H](O)C[C@@]32O)C1=O
ZINC001642676523,CC(C)CC(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@H](O)C[C@]32O)C1=O
ZINC001642676524,CC(C)CC(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@@H](O)C[C@@]32O)C1=O
ZINC001642676525,CC(C)CC(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@@H](O)C[C@]32O)C1=O
ZINC001642676528,CC(C)=CCc1c(O)c(O)c(O)c2c1OC(C)(C)CC2=O
ZINC001642676533,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)/C1=C(O)/C=C/c1ccc(O)cc1
ZINC001642676537,CC[C@@H](C)C1=C2C(=O)[C@H]3C[C@@H](C(C)(C)O)[C@@]4(O)C[C@@H](C(C)(C)O1)[C@]2(O)[C@@]34O
ZINC001642676541,CC[C@H](C)C1=C2C(=O)[C@H]3C[C@@H](C(C)(C)O)[C@@]4(O)C[C@@H](C(C)(C)O1)[C@]2(O)[C@@]34O
ZINC001642676543,CCOC(C)(C)CCc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1)CC2=O
ZINC001642676550,CCOC(C)(C)CCc1c(O)cc(OC)c2c1O[C@@H](c1ccc(O)cc1)CC2=O
ZINC001642676552,C=C(C)[C@H]1C[C@]2(O)[C@@H](C[C@@H]3C(=O)C(C(=O)CC(C)C)=C(O)[C@@]32O)C1(C)C
ZINC001642676554,CC(=O)OC[C@@]12[C@H](CCC(=O)[C@@]13CO3)[C@@]1(C[C@@H](c3ccoc3)O[C@@H]1O)[C@H](C)C[C@H]2O
ZINC001642676555,CC(C)=CC[C@@]12C[C@H]3C(C)(C)[C@H](C(C)C)C[C@@]3(C(=O)C(C(=O)CC(C)C)=C1O)C2=O
ZINC001642676556,CC(C)=CC[C@@]12C[C@H]3C(C)(C)[C@@H](C(C)C)C[C@@]3(C(=O)C(C(=O)CC(C)C)=C1O)C2=O
ZINC001642676557,CC(C)=C[C@@H]1OC(C)(C)[C@@H]2C[C@@H]3C(=O)C(C(=O)C(C)C)=C(O)[C@@]3(O)[C@@]12O
ZINC001642676558,CC(C)=C[C@@H]1OC(C)(C)[C@@H]2C[C@@H]3C(=O)C(C(=O)C(C)C)=C(O)[C@]3(O)[C@@]12O
ZINC001642676559,CC(C)=C[C@@H]1OC(C)(C)[C@@H]2C[C@@H]3C(=O)C(C(=O)C(C)C)=C(O)[C@@]3(O)[C@]12O
ZINC001642676560,CC(C)=C[C@@H]1OC(C)(C)[C@@H]2C[C@@H]3C(=O)C(C(=O)C(C)C)=C(O)[C@]3(O)[C@]12O
ZINC001642676561,CC(C)=CCC(=O)[C@@]1(O)C(=O)C(C(=O)C(C)C)=C(O)[C@@]1(O)CC=C(C)C
ZINC001642676562,CC(C)=CC[C@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)(C)O
ZINC001642676563,CC(C)=CC[C@@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)(C)O
ZINC001642676564,CC(C)=CC[C@@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)(C)O
ZINC001642676565,O=C1/C(=C\c2ccco2)[C@@H](CO)[n+]2cc(O)c(Cc3ccco3)cc21
ZINC001642676566,O=C1/C(=C\c2ccco2)[C@H](CO)[n+]2cc(O)c(Cc3ccco3)cc21
ZINC001642676567,CC[C@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)C)[C@@H](CC=C(C)C)C1=O
ZINC001642676568,CC[C@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)C)[C@H](CC=C(C)C)C1=O
ZINC001642676569,CC[C@@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)C)[C@@H](CC=C(C)C)C1=O
ZINC001642676570,CC[C@@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)C)[C@H](CC=C(C)C)C1=O
ZINC001642676571,CC[C@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)C)[C@@H](CC=C(C)C)C1=O
ZINC001642676572,CC[C@@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)C)[C@H](CC=C(C)C)C1=O
ZINC001642676573,CC[C@@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)C)[C@@H](CC=C(C)C)C1=O
ZINC001642676574,CC[C@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)C)[C@H](CC=C(C)C)C1=O
ZINC001642676575,CCCCCCCCCCCCCCCCCC(=O)OCCOC[C@H](OCCOC)[C@@H]1OC[C@H](OCCOC)[C@@H]1OCCOC
ZINC001642676576,CCCCCCCCCCCCCCCCCC(=O)OCCOC[C@H](OCCOC)[C@@H]1OC[C@H](OCCOC)[C@H]1OCCOC
ZINC001642676577,C=C1C[C@@]23CC[C@@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
ZINC001642676578,C=C1C[C@@]23CC[C@@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
ZINC001642676579,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
ZINC001642676580,CC(C)CC(=O)C1=C(O)[C@@]2(O)[C@H](C[C@H]3C(C)(C)[C@@H](C(C)(C)O)C[C@]32O)C1=O
ZINC001642676581,COc1cc(O)c(CCC(C)(C)OC)c(O)c1C(=O)/C=C/c1ccc(O)cc1
ZINC001642676582,CC(C)C(=O)C1=C(O)[C@@]2(O)[C@H](C[C@H]3C(C)(C)[C@@H](C(C)(C)O)C[C@]32O)C1=O
ZINC001642676583,C=C(C(=O)O)[C@@H]1[C@@H](O)C=C(C)[C@]2(O)CC=C(C)[C@@H]2[C@H]1O
ZINC001642676584,CC1=C[C@H](O)[C@H]2[C@H](CC(C)=CCC1)OC(=O)[C@@]2(C)O
ZINC001642676585,CC1=C[C@H](O)[C@@H]2[C@H](CC(C)=CCC1)OC(=O)[C@@]2(C)O
ZINC001642676586,C=C(C)[C@@H]1C[C@]23C(=O)C(C(=O)CC(C)C)=C(O)[C@@](CC=C(C)C)(C[C@H]2C1(C)C)C3=O
ZINC001642676587,C=C(C)[C@H]1C[C@]23C(=O)C(C(=O)CC(C)C)=C(O)[C@@](CC=C(C)C)(C[C@H]2C1(C)C)C3=O
ZINC001642676588,CC[C@H](C)C(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@@H](O)C[C@]32O)C1=O
ZINC001642676589,CC[C@H](C)C(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@@H](O)C[C@@]32O)C1=O
ZINC001642676661,CC[C@H](C)C(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@H](O)C[C@]32O)C1=O
ZINC001642676662,CC[C@H](C)C(=O)C1=C(O)[C@]2(O)[C@H](C[C@@H]3C(C)(C)O[C@H](O)C[C@@]32O)C1=O
ZINC001642676663,CC(C)=CC[C@@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)(C)O
ZINC001642676664,CC(C)=CC[C@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)(C)O
ZINC001642676665,CC(C)=CC[C@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)(C)O
ZINC001642676666,CC(C)=CC[C@@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)(C)O
ZINC001642676667,CC(C)=CC[C@@]12C[C@H]3C(C)(C)CC[C@@]3(C(=O)C(C(=O)C(C)C)=C1O)C2=O
ZINC001642676668,O=Cc1ccc(CO)n1Cc1ccc(CO)o1
ZINC001642676682,C=C1[C@@H](OC(C)=O)C[C@@H]2[C@H](C=C(C)CC[C@H]1O)OC(=O)[C@@H]2C
ZINC001642676699,C=C1[C@@H](OC(C)=O)C[C@H]2[C@H](C=C(C)CC[C@H]1O)OC(=O)[C@@H]2C
ZINC001642676700,C=C1[C@H](O)CCC(C)=C[C@@H]2OC(=O)[C@H](C)[C@@H]2C[C@H]1OC(C)=O
ZINC001642676701,C=C1[C@H](O)CCC(C)=C[C@@H]2OC(=O)[C@H](C)[C@H]2C[C@H]1OC(C)=O
ZINC001642676702,CC[C@H](C)C(=O)C1=C(O)[C@@]2(CC=C(C)C)C[C@H]3C(C)(C)[C@@H](C(C)C)C[C@@]3(C1=O)C2=O
ZINC001642676703,CC[C@@H](C)C(=O)C1=C(O)[C@@]2(CC=C(C)C)C[C@H]3C(C)(C)[C@@H](C(C)C)C[C@@]3(C1=O)C2=O
ZINC001642676704,CC[C@H](C)C(=O)C1=C(O)[C@@]2(CC=C(C)C)C[C@H]3C(C)(C)[C@H](C(C)C)C[C@@]3(C1=O)C2=O
ZINC001642676705,CC[C@@H](C)C(=O)C1=C(O)[C@@]2(CC=C(C)C)C[C@H]3C(C)(C)[C@H](C(C)C)C[C@@]3(C1=O)C2=O
ZINC001642676706,CC(C)C1=C2C(=O)[C@H]3C[C@@H](C(C)(C)O)[C@@]4(O)C[C@@H](C(C)(C)O1)[C@]2(O)[C@@]34O
ZINC001642676707,C=CCSC[C@@H](C(=O)O)N1Cc2ccc(C=O)n2[C@@H](CSCC=C)C1=O
ZINC001642676708,CC[C@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)(C)OO)[C@H](CC=C(C)C)C1=O
ZINC001642676709,CC[C@@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)(C)OO)[C@H](CC=C(C)C)C1=O
ZINC001642676710,CC[C@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)(C)OO)[C@H](CC=C(C)C)C1=O
ZINC001642676711,CC[C@@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)(C)OO)[C@H](CC=C(C)C)C1=O
ZINC001642676712,CC[C@@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)(C)OO)[C@@H](CC=C(C)C)C1=O
ZINC001642676713,CC[C@@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)(C)OO)[C@@H](CC=C(C)C)C1=O
ZINC001642676714,CC[C@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)(C)OO)[C@@H](CC=C(C)C)C1=O
ZINC001642676715,CC[C@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)(C)OO)[C@@H](CC=C(C)C)C1=O
ZINC001642676716,CC[C@@H](C)C(=O)C1=C(O)[C@@](O)(CC=C(C)C)[C@@](O)(C(=O)CC=C(C)C)C1=O
ZINC001642676717,CC[C@H](C)C(=O)C1=C(O)[C@@](O)(CC=C(C)C)[C@@](O)(C(=O)CC=C(C)C)C1=O
ZINC001642676718,CC[C@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)(C)O)[C@H](CC=C(C)C)C1=O
ZINC001642676719,CC[C@@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)(C)O)[C@H](CC=C(C)C)C1=O
ZINC001642676720,CC[C@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)(C)O)[C@H](CC=C(C)C)C1=O
ZINC001642676721,CC[C@@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)(C)O)[C@H](CC=C(C)C)C1=O
ZINC001642676722,CC[C@@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)(C)O)[C@@H](CC=C(C)C)C1=O
ZINC001642676723,CC[C@@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)(C)O)[C@@H](CC=C(C)C)C1=O
ZINC001642676724,CC[C@H](C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)(C)O)[C@@H](CC=C(C)C)C1=O
ZINC001642676725,CC[C@H](C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)(C)O)[C@@H](CC=C(C)C)C1=O
ZINC001642676726,CC(C)=CC[C@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)C
ZINC001642676727,CC(C)=CC[C@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)C
ZINC001642676728,CC(C)=CC[C@@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)C
ZINC001642676729,CC(C)=CC[C@@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)C
ZINC001642676730,CC[C@@H](C)C(=O)C1=C(O)[C@@H](O)[C@@H](CC=C(C)C)C1=O
ZINC001642676731,CC[C@H](C)C(=O)C1=C(O)[C@@H](O)[C@@H](CC=C(C)C)C1=O
ZINC001642676732,CC[C@H](C)C(=O)C1=C(O)[C@@H](O)[C@H](CC=C(C)C)C1=O
ZINC001642676733,CC[C@@H](C)C(=O)C1=C(O)[C@@H](O)[C@H](CC=C(C)C)C1=O
ZINC001642676734,CC(C)=CC[C@@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@H]1O
ZINC001642676735,CC(C)=CC[C@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@H]1O
ZINC001642676736,CC(=O)OC[C@H]1CC=C(C)[C@@H](OC(C)=O)C[C@@H]2[C@@H](C=C1C)OC(=O)[C@@H]2C
