molecule_chembl_id,std_smiles,standard_type,IC50_nM,pActividad,activo,scaffold,MW,QED
CHEMBL497803,COC(=O)N1CCC[C@@H]1C#Cc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1,IC50,140.0,6.853871964321761,1,C(#C[C@H]1CCCN1)c1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2s1,537.02,0.298
CHEMBL5639998,COC(=O)N1CCN2c3cc4c(N[C@H](C)c5cccc(C(F)F)c5F)nnc(C)c4cc3OC[C@H]2C1,IC50,10000.0,5.0,0,c1ccc(CNc2nncc3cc4c(cc23)N2CCNC[C@@H]2CO4)cc1,501.51,0.548
CHEMBL3221553,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,IC50,7200.0,5.142667503568731,0,c1ccc(Nc2ncnc3ccccc23)cc1,368.39,0.706
CHEMBL3221559,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1Cl,IC50,10000.0,5.0,0,c1ccc(Nc2ncnc3ccccc23)cc1,388.81,0.675
CHEMBL1761929,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,IC50,6870.0,5.163043262940449,0,c1ccc(Nc2ncnc3ccccc23)cc1,354.37,0.723
CHEMBL3221552,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,IC50,4000.0,5.397940008672037,0,c1ccc(Nc2ncnc3ccccc23)cc1,368.39,0.706
CHEMBL2018751,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,IC50,6150.0,5.211124884224583,0,c1ccc(Nc2ncnc3ccccc23)cc1,388.81,0.675
CHEMBL1761930,COC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1,IC50,10000.0,5.0,0,c1ccc(Oc2ncnc3ccccc23)cc1,355.35,0.747
CHEMBL328691,COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,12.0,7.920818753952375,1,c1ccc(Nc2ncnc3ccccc23)cc1,373.21,0.715
CHEMBL2347973,COC(=O)[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,IC50,1451.0,5.838332587562264,0,c1ccc(CNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,435.48,0.336
CHEMBL1977041,COC(=O)c1c(-c2ccc(NC(=O)Nc3ccccc3)cc2)c2c(N)ncnn2c1C,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2ccn3ncncc23)cc1,416.44,0.436
CHEMBL5177576,COC(=O)c1c(C)[nH]c2cc(Nc3ncc(Cl)c(Nc4ccccc4NS(C)(=O)=O)n3)ccc12,IC50,1000.0,5.999999999999999,0,c1ccc(Nc2ccnc(Nc3ccc4cc[nH]c4c3)n2)cc1,500.97,0.271
CHEMBL516487,COC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,IC50,54.0,7.267606240177031,1,c1ccc(COc2ccc(Nc3ccncn3)cc2)cc1,384.82,0.623
CHEMBL202244,COC(=O)c1c(OCCN2CCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,IC50,9000.0,5.045757490560675,0,O=C1c2ccccc2C(=O)c2c1oc1c2cc(OCCN2CCCC2)c2ccccc21,469.49,0.347
CHEMBL200976,COC(=O)c1c(OCCN2CCCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,IC50,2800.0,5.552841968657781,0,O=C1c2ccccc2C(=O)c2c1oc1c2cc(OCCN2CCCCC2)c2ccccc21,483.52,0.325
CHEMBL130117,COC(=O)c1cc(/N=C/c2ccc(O)cc2)ccc1O,IC50,10000.0,5.0,0,C(=N\c1ccccc1)/c1ccccc1,271.27,0.664
CHEMBL335074,COC(=O)c1cc(/N=C/c2ccccc2O)ccc1O,IC50,10000.0,5.0,0,C(=N\c1ccccc1)/c1ccccc1,271.27,0.664
CHEMBL131653,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,600.0,6.221848749616355,1,c1ccc(CNc2ccccc2)cc1,289.29,0.509
CHEMBL129930,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,IC50,9500.0,5.022276394711152,0,c1ccc(CNc2ccccc2)cc1,303.31,0.581
CHEMBL130337,COC(=O)c1cc(NCc2ccc(O)cc2)ccc1O,IC50,10000.0,5.0,0,c1ccc(CNc2ccccc2)cc1,273.29,0.589
CHEMBL3760071,COC(=O)c1cc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,IC50,4.0,8.397940008672036,1,c1ccc(CNc2ncnc3sc(-c4ccccc4)cc23)cc1,449.53,0.382
CHEMBL3808884,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,IC50,15.0,7.823908740944318,1,O=C(Nc1cccc(CNc2cnc3[nH]ccc3c2)c1)c1cccc(-n2ccnc2)c1,562.55,0.209
CHEMBL142611,COC(=O)c1ccc(-c2cc(O)cc(C(C)(C)C)c2)cc1,IC50,10000.0,5.0,0,c1ccc(-c2ccccc2)cc1,284.35,0.843
CHEMBL3759459,COC(=O)c1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,IC50,20.0,7.698970004336018,1,c1ccc(CNc2ncnc3sc(-c4ccccc4)cc23)cc1,419.51,0.426
CHEMBL357040,COC(=O)c1ccc(-c2ccc(C(C)(C)C)cc2O)cc1,IC50,5000.0,5.301029995663981,0,c1ccc(-c2ccccc2)cc1,284.35,0.843
CHEMBL142985,COC(=O)c1ccc(-c2cccc(-c3ccccc3)c2O)cc1,IC50,5000.0,5.301029995663981,0,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,304.35,0.724
CHEMBL130893,COC(=O)c1ccc(/N=C/c2cc(O)ccc2O)cc1O,IC50,10000.0,5.0,0,C(=N\c1ccccc1)/c1ccccc1,287.27,0.457
CHEMBL336192,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,IC50,7400.0,5.130768280269023,0,O=C(N[C@@H]1CC2O[C@@H](C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1ccccc1,628.69,0.252
CHEMBL346553,COC(=O)c1ccc(C(=O)c2c(SSc3c(C(=O)c4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,IC50,6100.0,5.214670164989232,0,O=C(c1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)c2ccccc2)[nH]c2ccccc12,648.76,0.09
CHEMBL133283,COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O,IC50,10000.0,5.0,0,c1ccc(CNc2ccccc2)cc1,289.29,0.509
CHEMBL4214588,COC(=O)c1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,IC50,46.0,7.337242168318426,1,c1ccc(-c2nc(NCc3cccnc3)c3ccccc3n2)cc1,386.41,0.504
CHEMBL3758758,COC(=O)c1ccc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1,IC50,7.0,8.154901959985743,1,c1ccc(CNc2ncnc3sc(-c4ccccc4)cc23)cc1,419.51,0.426
CHEMBL77401,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,IC50,1500.0,5.823908740944319,0,O=S(=O)(Oc1ccccc1)c1ccccc1,363.35,0.335
CHEMBL76929,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O,IC50,1800.0,5.7447274948966935,0,O=S(=O)(Oc1ccccc1)c1ccccc1,379.35,0.349
CHEMBL525203,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C(=O)N(C)C)cc1)c1ccccc1,IC50,10000.0,5.0,0,O=C1Nc2ccccc2/C1=C(/Nc1ccccc1)c1ccccc1,484.56,0.397
CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,IC50,10000.0,5.0,0,O=C(CN1CCNCC1)Nc1ccc(N/C(=C2\C(=O)Nc3ccccc32)c2ccccc2)cc1,539.64,0.35
CHEMBL1917092,COC(=O)c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,IC50,1000.0,5.999999999999999,0,O=S1(=O)N=S(c2ccccc2)c2ccccc21,400.28,0.726
CHEMBL5415647,COC(=O)c1cccc(-c2cc3c(N(C)Cc4cccc(C)c4)ncnc3[nH]2)c1,IC50,1000.0,5.999999999999999,0,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,386.46,0.516
CHEMBL3758990,COC(=O)c1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,IC50,9.0,8.045757490560675,1,c1ccc(CNc2ncnc3sc(-c4ccccc4)cc23)cc1,419.51,0.426
CHEMBL334334,COC(=O)c1cccc(NCc2cc(O)ccc2O)c1,IC50,9000.0,5.045757490560675,0,c1ccc(CNc2ccccc2)cc1,273.29,0.589
CHEMBL6060556,COC(=O)c1ccccc1CN[C@@H]1CCCN(c2nnc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,IC50,10000.0,5.0,0,O=C(c1ccc(Nc2cnnc(N3CCC[C@@H](NCc4ccccc4)C3)n2)cc1)N1CCOCC1,574.64,0.319
CHEMBL538757,COC(=O)c1ccccc1SCC(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1,IC50,8800.0,5.055517327849831,0,O=C(CCSc1ccccc1)c1ccc(OCc2ccccc2)cc1,463.6,0.221
CHEMBL5269375,COC(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2OC)nc1-c1cn(C)c2ccccc12,IC50,3.4,8.468521082957745,1,c1ccc2c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)c[nH]c2c1,486.58,0.411
CHEMBL5590893,COC(=O)c1cnc(S(C)(=O)=O)nc1N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,IC50,1000.0,5.999999999999999,0,c1ccc(Oc2ccc(-c3nn([C@H]4CCCN(c5ccncn5)C4)c4ncncc34)cc2)cc1,600.66,0.213
CHEMBL5619848,COC(=O)c1nn2c(NC(C)(C)C)nc3cc(Cl)ccc3c2c1C(=O)OC,IC50,235.0,6.628932137728262,1,c1ccc2c(c1)ncn1nccc21,390.83,0.685
CHEMBL1981047,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,Ki,398.11,6.399996913372259,1,O=C(Nc1n[nH]c2c1CN(C(=O)Cc1ccccc1)C2)c1ccc(N2CCNCC2)cc1,474.57,0.571
CHEMBL5827952,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cc(F)cc(F)c1)C(=O)NCC2,IC50,0.072,10.142667503568733,1,O=C1NCCc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,442.47,0.511
CHEMBL5740720,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1)C(=O)NCC2,IC50,0.072,10.142667503568733,1,O=C1NCCc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,424.48,0.533
CHEMBL5774126,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,IC50,0.138,9.860120913598765,1,O=C1NCCc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,438.5,0.51
CHEMBL5778626,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1CC(F)F)C(=O)NCC2,IC50,0.259,9.586700235918746,1,O=C1NCCc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,488.51,0.401
CHEMBL5903083,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1O)C(=O)NCC2,IC50,0.541,9.26680273489343,1,O=C1NCCc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,440.48,0.417
CHEMBL5743634,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OC(F)F)C(=O)NCC2,IC50,0.155,9.809668301829708,1,O=C1NCCc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,490.48,0.404
CHEMBL5770549,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OCC(F)F)C(=O)NCC2,IC50,2.14,8.669586226650807,1,O=C1NCCc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,504.51,0.371
CHEMBL3092312,COC(CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)OC,IC50,400.0,6.3979400086720375,1,c1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)ccc23)cc1,519.96,0.336
CHEMBL3233779,COC(CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1)OC,IC50,2.0,8.698970004336019,1,c1ccc(Nc2ncnc3sccc23)cc1,479.97,0.331
CHEMBL5930938,COC/C=C/C(=O)N(C)[C@@H](C)c1nc(-c2ccc(C(=O)Nc3ccc(C)cn3)cc2)c2c(N)nccn12,IC50,1000.0,5.999999999999999,0,O=C(Nc1ccccn1)c1ccc(-c2ncn3ccncc23)cc1,499.58,0.354
CHEMBL5557058,COC/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc5c(c4)ncn5C)c(C)c3)c3c(C)ncnc32)C1,IC50,5000.0,5.301029995663981,0,c1ncc2c(-c3ccc(Oc4ccc5[nH]cnc5c4)cc3)nn([C@@H]3CCCNC3)c2n1,551.65,0.258
CHEMBL6009940,COC/C=C/C(=O)N[C@@H](C)c1nc(-c2ccc(C(=O)Nc3ccc(C)cn3)c(OC)c2)c2c(N)nccn12,IC50,1000.0,5.999999999999999,0,O=C(Nc1ccccn1)c1ccc(-c2ncn3ccncc23)cc1,515.57,0.288
CHEMBL6000385,COC/C=C/C(=O)N[C@@H](C)c1nc(-c2ccc(C(=O)Nc3ccc(C)cn3)cc2)c2c(N)nccn12,IC50,360.0,6.443697499232711,1,O=C(Nc1ccccn1)c1ccc(-c2ncn3ccncc23)cc1,485.55,0.326
CHEMBL92882,COC/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,1132.0,5.946153573147747,0,c1ccc(Nc2ncnc3ccccc23)cc1,413.28,0.59
CHEMBL5641648,COC/C=C/c1cc(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)ccn1,IC50,0.3981,9.4000078224159,1,c1ccc(Nc2ncnc3ccc(Oc4ccncc4)cc23)cc1,466.9,0.34
CHEMBL3736430,COC1(CCN)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,Ki,28.0,7.552841968657781,1,c1cc(Nc2cc3[nH]cnc3cn2)nc(N2CCCCC2)n1,424.55,0.595
CHEMBL6007655,COC1(CCN2CCN(c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,IC50,25.0,7.602059991327962,1,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCC5CCN(c6nccc(Nc7cc8[nH]cnc8cn7)n6)CC5)CC4)cc3C2=O)C(=O)N1,749.88,0.226
CHEMBL3736191,COC1(CCO)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,Ki,50.0,7.30102999566398,1,c1cc(Nc2cc3[nH]cnc3cn2)nc(N2CCCCC2)n1,425.54,0.595
CHEMBL3735927,COC1(CN(C)C)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,Ki,492.0,6.308034897232639,1,c1cc(Nc2cc3[nH]cnc3cn2)nc(N2CCCCC2)n1,438.58,0.601
CHEMBL3736395,COC1(CO)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,Ki,24.0,7.619788758288393,1,c1cc(Nc2cc3[nH]cnc3cn2)nc(N2CCCCC2)n1,411.51,0.639
CHEMBL6062449,COC1=C(C(Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C,IC50,12.0,7.920818753952375,1,C1=C(C(Nc2ccc3ncccc3c2)c2cccnc2)NNN1,515.6,0.339
CHEMBL5779271,COC1=C(C(Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C,IC50,11.0,7.958607314841775,1,C1=C(C(Nc2ccc3ncccc3c2)c2cccnc2)NNN1,525.03,0.318
CHEMBL5904573,COC1=C(C(Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(OC)nc2C)NNN1C,IC50,34.0,7.468521082957744,1,C1=C(C(Nc2ccc3ncccc3c2)c2cccnc2)NNN1,537.07,0.318
CHEMBL5771119,COC1=C([C@@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1(C(F)F)CC1,IC50,3.0,8.522878745280337,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccnc2)NNN1C1CC1,591.64,0.241
CHEMBL6026116,COC1=C([C@@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C12CC(C1)C2,IC50,2.0,8.698970004336019,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccnc2)NNN1C12CC(C1)C2,567.67,0.272
CHEMBL6003695,COC1=C([C@@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1CC1,IC50,2.0,8.698970004336019,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccnc2)NNN1C1CC1,541.64,0.296
CHEMBL5849925,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C,IC50,8.0,8.096910013008056,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccnc2)NNN1,525.03,0.318
CHEMBL5882302,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1(C(F)F)CC1,IC50,4.0,8.397940008672036,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccnc2)NNN1C1CC1,601.08,0.215
CHEMBL5746961,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C12CC(C1)C2,IC50,2.0,8.698970004336019,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccnc2)NNN1C12CC(C1)C2,577.11,0.243
CHEMBL5900488,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1CC1,IC50,2.0,8.698970004336019,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccnc2)NNN1C1CC1,551.07,0.27
CHEMBL6055537,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(OC)nc2C)NNN1C1(C(F)F)CC1,IC50,15.0,7.823908740944318,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccnc2)NNN1C1CC1,613.11,0.216
CHEMBL411897,COC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,IC50,28.0,7.552841968657781,1,c1ccc(COc2ccc(Nc3ncnc4[nH]nc(OCCN5CCCCC5)c34)cc2)nc1,510.0,0.324
CHEMBL3352835,COC1CCN(c2nccc(Nc3cc(NC(=O)c4c(Cl)cccc4Cl)ccn3)n2)CC1,Ki,14.0,7.853871964321761,1,O=C(Nc1ccnc(Nc2ccnc(N3CCCCC3)n2)c1)c1ccccc1,473.36,0.532
CHEMBL3354186,COC1CCN(c2nccc(Nc3cc4[nH]c(-c5cn[nH]c5)cc4cn3)n2)CC1,Ki,66.0,7.180456064458132,1,c1cc(Nc2cc3[nH]c(-c4cn[nH]c4)cc3cn2)nc(N2CCCCC2)n1,390.45,0.48
CHEMBL3354185,COC1CCN(c2nccc(Nc3cc4[nH]c(-c5cn[nH]c5)nc4cn3)n2)CC1,Ki,51.0,7.292429823902062,1,c1cc(Nc2cc3[nH]c(-c4cn[nH]c4)nc3cn2)nc(N2CCCCC2)n1,391.44,0.474
CHEMBL5819273,COC1CCN(c2nccc(Nc3cc4[nH]c(COCCN5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)nc4cn3)n2)CC1,IC50,2000.0,5.698970004336018,0,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCOCc5nc6cnc(Nc7ccnc(N8CCCCC8)n7)cc6[nH]5)CC4)cc3C2=O)C(=O)N1,723.79,0.15
CHEMBL3735952,COC1CCN(c2nccc(Nc3cc4[nH]cnc4cn3)n2)CC1,Ki,329.0,6.482804102050025,1,c1cc(Nc2cc3[nH]cnc3cn2)nc(N2CCCCC2)n1,325.38,0.759
CHEMBL3354192,COC1CCN(c2nccc(Nc3cc4c(C(C)C)n[nH]c4cn3)n2)CC1,Ki,18.0,7.744727494896693,1,c1cc(Nc2cc3cn[nH]c3cn2)nc(N2CCCCC2)n1,367.46,0.715
CHEMBL3354195,COC1CCN(c2nccc(Nc3cc4c(ccc(=O)n4C(C)C)cn3)n2)CC1,Ki,82.0,7.086186147616282,1,O=c1ccc2cnc(Nc3ccnc(N4CCCCC4)n3)cc2[nH]1,394.48,0.711
CHEMBL3354188,COC1CCN(c2nccc(Nc3cc4c(ccn4C(C)C)cn3)n2)CC1,Ki,33.0,7.481486060122112,1,c1cc(Nc2cc3[nH]ccc3cn2)nc(N2CCCCC2)n1,366.47,0.741
CHEMBL3354189,COC1CCN(c2nccc(Nc3cc4c(ccn4C4CCCC4)cn3)n2)CC1,Ki,17.0,7.769551078621725,1,c1cc(Nc2cc3c(ccn3C3CCCC3)cn2)nc(N2CCCCC2)n1,392.51,0.698
CHEMBL3354194,COC1CCN(c2nccc(Nc3cc4c(cn3)CCN4C(C)C)n2)CC1,Ki,423.0,6.373659632624957,1,c1cc(Nc2cc3c(cn2)CCN3)nc(N2CCCCC2)n1,368.49,0.87
CHEMBL3354193,COC1CCN(c2nccc(Nc3cc4c(cn3)[nH]c(=O)n4C(C)C)n2)CC1,Ki,114.0,6.943095148663526,1,O=c1[nH]c2cnc(Nc3ccnc(N4CCCCC4)n3)cc2[nH]1,383.46,0.698
CHEMBL5282852,COC1CCN(c2nccc(Nc3cc4c(cn3)c(C(N)=O)cn4C(C)C)n2)CC1,Ki,5.3,8.275724130399212,1,c1cc(Nc2cc3[nH]ccc3cn2)nc(N2CCCCC2)n1,409.49,0.644
CHEMBL5268573,COC1CCN(c2nccc(Nc3cc4c(cn3)c(C(N)=O)nn4C(C)C)n2)CC1,Ki,29.0,7.537602002101043,1,c1cc(Nc2cc3[nH]ncc3cn2)nc(N2CCCCC2)n1,410.48,0.634
CHEMBL3354191,COC1CCN(c2nccc(Nc3cc4c(cn3)c(N)nn4C(C)C)n2)CC1,Ki,12.0,7.920818753952375,1,c1cc(Nc2cc3[nH]ncc3cn2)nc(N2CCCCC2)n1,382.47,0.694
CHEMBL3354187,COC1CCN(c2nccc(Nc3cc4c(cn3)cc(-c3cn[nH]c3)n4C(C)C)n2)CC1,Ki,16.0,7.795880017344074,1,c1cc(Nc2cc3[nH]c(-c4cn[nH]c4)cc3cn2)nc(N2CCCCC2)n1,432.53,0.472
CHEMBL5982112,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(-c3ccc(CN5CCN(CCOc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)cc3)n4C(C)C)n2)CC1,IC50,170.0,6.769551078621726,1,O=C1CCC(N2C(=O)c3ccc(OCCN4CCN(Cc5ccc(-c6nc7cnc(Nc8ccnc(N9CCCCC9)n8)cc7[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,841.97,0.159
CHEMBL3736508,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,Ki,19.0,7.721246399047171,1,c1cc(Nc2cc3[nH]cnc3cn2)nc(N2CCCCC2)n1,381.48,0.725
CHEMBL3734877,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1,Ki,19.0,7.721246399047171,1,c1cc(Nc2cc3[nH]cnc3cn2)nc(N2CCCCC2)n1,397.48,0.655
CHEMBL5899856,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCCN3CCN(CCCOc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC3)n4C(C)C)n2)CC1,IC50,650.0,6.187086643357143,1,O=C1CCC(N2C(=O)c3ccc(OCCCN4CCN(CCCOCc5nc6cnc(Nc7ccnc(N8CCCCC8)n7)cc6[nH]5)CC4)cc3C2=O)C(=O)N1,837.98,0.116
CHEMBL5760517,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCN3CCN(CCOc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC3)n4C(C)C)n2)CC1,IC50,36.0,7.443697499232712,1,O=C1CCC(N2C(=O)c3ccc(OCCN4CCN(CCOCc5nc6cnc(Nc7ccnc(N8CCCCC8)n7)cc6[nH]5)CC4)cc3C2=O)C(=O)N1,809.93,0.132
CHEMBL5867430,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCN3CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC3)n4C(C)(C)C)n2)CC1,IC50,16.0,7.795880017344074,1,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCOCc5nc6cnc(Nc7ccnc(N8CCCCC8)n7)cc6[nH]5)CC4)cc3C2=O)C(=O)N1,779.9,0.168
CHEMBL5992914,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCN3CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC3)n4C(C)C)n2)CC1,IC50,96.0,7.01772876696043,1,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCOCc5nc6cnc(Nc7ccnc(N8CCCCC8)n7)cc6[nH]5)CC4)cc3C2=O)C(=O)N1,765.88,0.159
CHEMBL5980088,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCOCCN3CCN(CCCCc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC3)n4C(C)C)n2)CC1,IC50,3300.0,5.481486060122112,0,O=C1CCC(N2C(=O)c3ccc(CCCCN4CCN(CCOCCOCc5nc6cnc(Nc7ccnc(N8CCCCC8)n7)cc6[nH]5)CC4)cc3C2=O)C(=O)N1,866.04,0.102
